wave,arm,step,val_acc,resp_len,clip_ratio,tps,tokens,h_target,h9_budget
legacy,h9_prune_adapt,92,,1145.1796875,0.9765625,26.034056155011058,165106,1082,1121.1
legacy,h9_prune_adapt,93,,1047,1,25.759636802598834,149958,1160,1069.6666666666667
legacy,h9_prune_adapt,94,,984.3828125,0.9765625,25.072408435866237,143512,1047,1027.6666666666667
legacy,h9_prune_adapt,95,,1095.546875,0.9609375,25.726595224812627,157179,993,1058.4
legacy,h9_prune_adapt,96,,974,1,23.29136709496379,141768,1111,1038.5555555555557
legacy,h9_prune_adapt,97,,1061.3671875,0.9765625,24.852563997730613,153066,974,996
legacy,h9_prune_adapt,98,,1116.8515625,0.984375,27.420955730602145,159950,1067,1074.1
legacy,h9_prune_adapt,99,,1100.8359375,0.9921875,24.381716024130583,158241,1124,1138.4
legacy,h9_prune_adapt,100,0.594,1157.859375,0.96875,55.99550926871598,163829,1104,1026.1
legacy,h9_prune_adapt,101,,1081.03125,0.984375,25.94573461636901,154561,1085,1070.5555555555557
legacy,h9_prune_adapt,102,,1017.6875,0.96875,25.071246840059757,147100,1085,1059.3333333333333
legacy,h9_prune_adapt,103,,1035.0859375,0.9921875,24.598969591781497,148260,1035,1062.5555555555557
legacy,h9_prune_adapt,104,,1026.578125,0.9765625,26.757379176095128,147432,1038,1045.4444444444443
legacy,h9_prune_adapt,105,,1065.5703125,0.9921875,23.98374548740685,153098,1038,1036.111111111111
legacy,h9_prune_adapt,106,,992,1,23.49507738277316,144658,1069,1051.111111111111
legacy,h9_prune_adapt,107,,1091.40625,0.984375,26.571296948939562,156208,992,1035.3333333333333
legacy,h9_prune_adapt,108,,1076.3515625,0.9921875,24.857085620984435,153544,1099,1130.7777777777778
legacy,h9_prune_adapt,109,,1199.75,0.9765625,31.428626807406545,169665,1078,1052.2
legacy,h9_prune_adapt,110,,1141.203125,0.96875,26.068597450852394,162446,1207,1151.2
legacy,h9_prune_adapt,111,,1040.9375,0.984375,24.2490138374269,150693,1150,1091.111111111111
legacy,h9_prune_adapt,112,,1070.6953125,0.984375,26.439771711826324,154723,1046,1120.4444444444443
legacy,h9_prune_adapt,113,,1193,1,26.72694882377982,170021,1077,1065.1
legacy,h9_prune_adapt,114,,1189.8046875,0.984375,33.23758630827069,167797,1193,1128.7
legacy,h9_prune_adapt,115,,1151.6015625,0.96875,29.394897079095244,163625,1195,1087.2
legacy,h9_prune_adapt,116,,1110.21875,0.953125,29.72092212922871,160243,1163,1094.3
legacy,h9_prune_adapt,117,,979.3515625,0.9765625,25.973099123686552,141495,1124,1025.888888888889
legacy,h9_prune_adapt,118,,1102.1328125,0.9921875,23.43258735910058,158368,987,1086.9
legacy,h9_prune_adapt,119,,1233.0546875,0.9921875,27.765133587643504,173365,1104,1215.6
legacy,h9_prune_adapt,120,,1194.1875,0.9765625,28.87257576920092,169022,1239,1100.9
legacy,h9_prune_adapt,121,,1154.8984375,0.9921875,26.955876775085926,164582,1203,1252.3
legacy,h9_prune_adapt,122,,1120,1,27.34149749390781,160016,1160,1078.1
legacy,h9_prune_adapt,123,,1130.6171875,0.9765625,27.586184894666076,160478,1120,1122.7
legacy,h9_prune_adapt,124,,1010,1,23.497593015432358,144731,1136,1100.7777777777778
legacy,h9_prune_adapt,125,0.594,1108.5703125,0.984375,56.236564949154854,158944,1010,1038.7
legacy,h9_prune_adapt,126,,1223.1171875,0.984375,27.625067714601755,172369,1229,1122.6
legacy,h9_prune_adapt,127,,1067.1640625,0.9765625,23.822500720620155,154480,1229,1144.7777777777778
legacy,h9_prune_adapt,128,,1125.0703125,0.9765625,28.353565076366067,162962,1076,1174.8
legacy,h9_prune_adapt,129,,1290.5078125,0.984375,28.003849951550364,182648,1138,1170.2727272727273
legacy,h9_prune_adapt,130,,1203.0234375,0.9765625,28.269208358600736,172926,1300,1146
legacy,h9_prune_adapt,131,,1176.25,0.984375,27.42207762785256,169910,1210,1150.4
legacy,h9_prune_adapt,132,,1249.2421875,0.9765625,26.76458270289004,176964,1183,1175.7272727272727
legacy,h9_prune_adapt,133,,1219.2265625,0.984375,29.418354228138924,172626,1261,1201.2
legacy,h9_prune_adapt,134,,1064.8359375,0.9921875,24.424218643456697,152196,1227,1096.888888888889
legacy,h9_prune_adapt,135,,1193.75,0.984375,28.061687039211392,167570,1066,1192.8
legacy,h9_prune_adapt,136,,1196.6875,0.9765625,28.92560546658933,170300,1199,1191.4
legacy,h9_prune_adapt,137,,1247.40625,0.9765625,27.75770035944879,176203,1208,1206.1818181818182
legacy,h9_prune_adapt,138,,1096.328125,0.9921875,26.35942691192031,156463,1264,1150
legacy,h9_prune_adapt,139,,1117.40625,0.9921875,26.535507118329406,159980,1097,1135.5
legacy,h9_prune_adapt,140,,1083.9140625,0.9921875,27.390205113217235,155967,1122,1162.2222222222222
legacy,h9_prune_adapt,141,,1124.2734375,0.9921875,26.78761339560151,160530,1089,1103.2
legacy,h9_prune_adapt,142,,1002,1,35.910278951749206,143697,1127,1074.4444444444443
legacy,h9_prune_adapt,143,,1145.125,0.9765625,32.692228231579065,163576,1002,1216.2
legacy,h9_prune_adapt,144,,1199,1,29.516259603202343,171031,1154,1227
legacy,h9_prune_adapt,145,,1200.8984375,0.96875,28.879700208082795,170661,1199,1185.3
legacy,h9_prune_adapt,146,,1294.9453125,0.9609375,29.1019066888839,182740,1209,1146
legacy,h9_prune_adapt,147,,1292.7578125,0.9921875,29.66411385498941,180824,1318,1271
legacy,h9_prune_adapt,148,,1117.046875,0.984375,26.607452051714063,160107,1298,1155.5
legacy,h9_prune_adapt,149,,1091.9609375,0.9921875,24.578496089205146,156678,1125,1169.3
legacy,h9_prune_adapt,150,0.57,1277,1,56.526491191238165,179635,1097,1216
legacy,h9_prune_adapt,151,,1244,1,33.3204799015075,175968,1244,1243.4545454545455
legacy,h9_prune_adapt,152,,1284.2421875,0.9921875,40.67666315846145,180635,1244,1242.1818181818182
legacy,h9_prune_adapt,153,,1239.3671875,0.984375,30.604451397433877,176046,1285,1189.909090909091
legacy,h9_prune_adapt,154,,1191,1,26.227264512330294,168517,1248,1175.9
legacy,h9_prune_adapt,155,,1320.2734375,0.9765625,38.4101627767086,187303,1191,1277.5454545454545
legacy,h9_prune_adapt,156,,1306.921875,0.9921875,29.651537459343672,184133,1331,1202.2727272727273
legacy,h9_prune_adapt,157,,1215.1328125,0.984375,27.89271690696478,172796,1312,1222.8
legacy,h9_prune_adapt,158,,1312.203125,0.984375,31.270422184839845,182747,1218,1254.6363636363637
legacy,h9_prune_adapt,159,,1270.6875,0.9921875,27.84988601692021,179334,1318,1241.5454545454545
legacy,h9_prune_adapt,160,,1135.890625,0.9921875,27.304624976590276,161194,1274,1172.8
legacy,h9_prune_adapt,161,,1253.03125,0.9765625,29.258440904319286,176984,1140,1245.8181818181818
legacy,h9_prune_adapt,162,,1050,1,24.484600719064474,151685,1263,1121
legacy,h9_prune_adapt,163,,1191.34375,0.9921875,25.836006147786975,169179,1050,1243
legacy,h9_prune_adapt,164,,1207,1,27.568085063248873,173671,1196,1171.2
legacy,h9_prune_adapt,165,,1329,1,30.044384486973286,187745,1207,1234.3636363636363
legacy,h9_prune_adapt,166,,1270.640625,0.984375,27.72339922003448,178997,1329,1191.090909090909
legacy,h9_prune_adapt,167,,1206,1,26.474584689363837,170899,1275,1100.4
legacy,h9_prune_adapt,168,,1302.9609375,0.96875,29.807611564174294,183015,1206,1282.909090909091
legacy,h9_prune_adapt,169,,1275.53125,0.984375,27.626332946121693,180638,1322,1291.7272727272727
legacy,h9_prune_adapt,170,,1374.8046875,0.984375,35.295607371255755,193023,1284,1295.25
legacy,h9_prune_adapt,171,,1190.28125,0.9921875,27.85441312752664,168680,1387,1297.7
legacy,h9_prune_adapt,172,,1272.875,0.9921875,37.24020269699395,179763,1192,1269.5454545454545
legacy,h9_prune_adapt,173,,1371.5234375,0.96875,33.7362787052989,192953,1275,1271.3333333333333
legacy,h9_prune_adapt,174,,1164,1,27.358972439542413,167201,1383,1253.3
legacy,h9_prune_adapt,175,0.568,1336.6953125,0.96875,61.26206001266837,187524,1164,1381.3636363636363
legacy,h9_prune_adapt,176,,1447.390625,0.9921875,32.571212615817785,204663,1449,1303.25
legacy,h9_prune_adapt,177,,1270.15625,0.9921875,27.57437016442418,178418,1449,1222.2727272727273
legacy,h9_prune_adapt,178,,1232,1,27.016424112021923,173450,1277,1239.2
legacy,h9_prune_adapt,179,,1118,1,24.991826597601175,158469,1232,1169.3
legacy,h9_prune_adapt,180,,1136.65625,0.9765625,25.753014966845512,162983,1118,1174.6
legacy,h9_prune_adapt,181,,1186,1,30.010508738458157,169841,1145,1231.7
legacy,h9_prune_adapt,182,,1217.9453125,0.9765625,27.106450766324997,171513,1186,1217.4
legacy,h9_prune_adapt,183,,1243.4609375,0.984375,62.66308790631592,173853,1229,1272.2
legacy,h9_prune_adapt,184,,1212,1,27.97813106328249,172103,1253,1180.5
legacy,h9_prune_adapt,185,,1056,1,26.47414798848331,150855,1212,1123.4444444444443
legacy,h9_prune_adapt,186,,1203,1,27.688361873850226,170317,1056,1230.5
legacy,h9_prune_adapt,187,,1296.671875,0.9921875,27.65038586780429,183130,1203,1268.5454545454545
legacy,h9_prune_adapt,188,,1249.2734375,0.984375,39.55144758336246,176248,1302,1296.7272727272727
legacy,h9_prune_adapt,189,,1196.921875,0.9921875,35.02645712159574,170341,1254,1262.5
legacy,h9_prune_adapt,190,,1263.5234375,0.984375,30.1144815441221,178662,1203,1269.2727272727273
legacy,h9_prune_adapt,191,,1270.484375,0.984375,29.870414750650525,180326,1276,1255.4545454545455
legacy,h9_prune_adapt,192,,1314.8515625,0.9921875,30.44316679611802,185284,1279,1279.909090909091
legacy,h9_prune_adapt,193,,1167,1,29.450771978124976,167470,1321,1197.7
legacy,h9_prune_adapt,194,,1256.5625,0.9921875,28.517733180895448,176008,1167,1337
legacy,h9_prune_adapt,195,,1485.109375,0.9921875,38.603471644222736,207212,1257,1374.8333333333333
legacy,h9_prune_adapt,196,,1442.8046875,0.984375,31.4553192704916,201712,1492,1357.25
v2,a1_gkd_mix0.5,1,,3692.3515625,0.03125,130.7613732740283,488304,,
v2,a1_gkd_mix0.5,2,,5040.984375,0.0859375,140.47198470681906,661595,,
v2,a1_gkd_mix0.5,3,,3678.96875,0.046875,95.36942848935723,488089,,
v2,a1_gkd_mix0.5,4,,4819.8125,0.0546875,134.7271824143827,633588,,
v2,a1_gkd_mix0.5,5,,3754.7578125,0.0546875,120.33214071020484,498704,,
v2,a1_gkd_mix0.5,6,,3361.734375,0.03125,104.16456704586744,446407,,
v2,a1_gkd_mix0.5,7,,4632.0390625,0.0703125,112.28459396585822,608559,,
v2,a1_gkd_mix0.5,8,,3844.546875,0.046875,115.44660740345716,508786,,
v2,a1_gkd_mix0.5,9,,4361.0390625,0.0546875,137.2181378416717,575638,,
v2,a1_gkd_mix0.5,10,,3715.0703125,0.0546875,142.10786195099354,492223,,
v2,a1_gkd_mix0.5,11,,3973.4375,0.0546875,102.52465807273984,525577,,
v2,a1_gkd_mix0.5,12,,4215.71875,0.0546875,120.28891745954752,557042,,
v2,a1_gkd_mix0.5,13,,3444.03125,0.03125,109.55618272721767,458605,,
v2,a1_gkd_mix0.5,14,,3780.125,0.0390625,104.86468116939068,499610,,
v2,a1_gkd_mix0.5,15,,4263.234375,0.03125,122.85239838808775,561212,,
v2,a1_gkd_mix0.5,16,,4631.8046875,0.078125,153.16934221237898,609262,,
v2,a1_gkd_mix0.5,17,,4374.71875,0.0625,133.13934760168195,575224,,
v2,a1_gkd_mix0.5,18,,4748.6484375,0.1015625,184.61833961680532,624448,,
v2,a1_gkd_mix0.5,19,,5076.3984375,0.1015625,172.23827036097646,666547,,
v2,a1_gkd_mix0.5,20,,5474.1796875,0.1015625,183.16392181441188,718822,,
v2,a1_gkd_mix0.5,21,,5421.7578125,0.125,202.38315088674426,710959,,
v2,a1_gkd_mix0.5,22,,4120.015625,0.03125,140.34684420004487,545279,,
v2,a1_gkd_mix0.5,23,,5350.8359375,0.1171875,199.50018228963017,701644,,
v2,a1_gkd_mix0.5,24,,4360.46875,0.0703125,145.30037784576416,577897,,
v2,a1_gkd_mix0.5,25,0.524,5995.75,0.1171875,287.397398494184,783587,,
v2,a1_gkd_mix0.5,26,,5143.53125,0.078125,172.99795192480087,675114,,
v2,a1_gkd_mix0.5,27,,5115.046875,0.0859375,166.83555395901203,671688,,
v2,a1_gkd_mix0.5,28,,5077.703125,0.109375,169.66018099337816,668063,,
v2,a1_gkd_mix0.5,29,,4661.25,0.0625,155.3340571075678,612793,,
v2,a1_gkd_mix0.5,30,,5344.6953125,0.109375,200.99157897755504,700432,,
v2,a1_gkd_mix0.5,31,,5503.109375,0.1015625,181.1902337372303,720743,,
v2,a1_gkd_mix0.5,32,,6107.421875,0.0859375,212.5785749554634,796922,,
v2,a1_gkd_mix0.5,33,,6395.515625,0.1328125,221.6645038537681,835579,,
v2,a1_gkd_mix0.5,34,,6299.5859375,0.109375,226.69472546875477,824170,,
v2,a1_gkd_mix0.5,35,,6684.2109375,0.1640625,240.2694346792996,873849,,
v2,a1_gkd_mix0.5,36,,6787.640625,0.1015625,243.89461621269584,885216,,
v2,a1_gkd_mix0.5,37,,6240.5546875,0.15625,221.36737219244242,814953,,
v2,a1_gkd_mix0.5,38,,7028.921875,0.1875,268.6636962555349,917062,,
v2,a1_gkd_mix0.5,39,,5952.8515625,0.1328125,223.23170099034905,776922,,
v2,a1_gkd_mix0.5,40,,7350.59375,0.1875,298.13055196776986,956583,,
v2,a1_gkd_mix0.5,41,,7146.546875,0.1640625,266.2858152575791,931103,,
v2,a1_gkd_mix0.5,42,,6752.125,0.1953125,264.6624828130007,880668,,
v2,a1_gkd_mix0.5,43,,7452.5859375,0.2109375,306.7129060328007,968968,,
v2,a1_gkd_mix0.5,44,,7335.4296875,0.1875,273.1410773396492,955541,,
v2,a1_gkd_mix0.5,45,,7619.390625,0.2109375,377.832078717649,992363,,
v2,a1_gkd_mix0.5,46,,7312.0546875,0.2265625,309.63080758601427,951466,,
v2,a1_gkd_mix0.5,47,,7897,0.2421875,321.2574946284294,1026676,,
v2,a1_gkd_mix0.5,48,,8116.4609375,0.2578125,322.00189059600234,1055618,,
v2,a1_gkd_mix0.5,49,,7808.6953125,0.1875,295.4637996815145,1018128,,
v2,a1_gkd_mix0.5,50,0.578,7414.3046875,0.1875,291.86512584611773,966095,,
v2,a1_gkd_mix0.5,51,,6963.4609375,0.1640625,327.0706879943609,908292,,
v2,a1_gkd_mix0.5,52,,7441.765625,0.25,305.08471662923694,969436,,
v2,a1_gkd_mix0.5,53,,8588.1484375,0.28125,368.20906649529934,1114194,,
v2,a1_gkd_mix0.5,54,,8388.515625,0.28125,350.4543331190944,1089706,,
v2,a1_gkd_mix0.5,55,,7498,0.21875,289.85007179155946,976231,,
v2,a1_gkd_mix0.5,56,,7858.59375,0.2421875,330.7222165390849,1023196,,
v2,a1_gkd_mix0.5,57,,7286.421875,0.21875,299.07788003236055,949513,,
v2,a1_gkd_mix0.5,58,,6973.953125,0.15625,242.54620445147157,907468,,
v2,a1_gkd_mix0.5,59,,7122.1328125,0.234375,301.4218060672283,927812,,
v2,a1_gkd_mix0.5,60,,6830.1796875,0.15625,266.47556176781654,892650,,
v2,a1_gkd_mix0.5,61,,7284.3203125,0.1875,277.0324202775955,950892,,
v2,a1_gkd_mix0.5,62,,7812.875,0.1953125,301.0002214796841,1018404,,
v2,a1_gkd_mix0.5,63,,7885.90625,0.203125,291.8220023699105,1026755,,
v2,a1_gkd_mix0.5,64,,7961.78125,0.234375,337.37437917664647,1038794,,
v2,a1_gkd_mix0.5,65,,7954.875,0.21875,329.8435530513525,1035080,,
v2,a1_gkd_mix0.5,66,,7715.859375,0.2265625,285.6086041368544,1004435,,
v2,a1_gkd_mix0.5,67,,7945.3125,0.265625,347.0815358944237,1033350,,
v2,a1_gkd_mix0.5,68,,7078.78125,0.1484375,269.31879307702184,920979,,
v2,a1_gkd_mix0.5,69,,8600.9609375,0.3046875,488.8832841925323,1116640,,
v2,a1_gkd_mix0.5,70,,8284.9375,0.2578125,345.9825985394418,1077845,,
v2,a1_gkd_mix0.5,71,,8124.53125,0.2109375,315.93649350106716,1056442,,
v2,a1_gkd_mix0.5,72,,8087.4921875,0.25,313.08196417987347,1052170,,
v2,a1_gkd_mix0.5,73,,9279.03125,0.3125,398.3392601162195,1205526,,
v2,a1_gkd_mix0.5,74,,9147.234375,0.2734375,393.39607376232743,1188417,,
v2,a1_gkd_mix0.5,75,0.52,9094.671875,0.3359375,822.3109640851617,1180448,,
v2,a1_gkd_mix0.5,76,,9363.75,0.3125,407.3784616328776,1215428,,
v2,a1_gkd_mix0.5,77,,9458.296875,0.3203125,412.2313117980957,1226613,,
v2,a1_gkd_mix0.5,78,,9460.3984375,0.3359375,564.6129838079214,1228037,,
v2,a1_gkd_mix0.5,79,,10839.8125,0.40625,488.3993407301605,1404269,,
v2,a1_gkd_mix0.5,80,,10832.140625,0.4453125,552.7212665043771,1403311,,
v2,a1_gkd_mix0.5,81,,10522.296875,0.3984375,485.4182558506727,1364340,,
v2,a1_gkd_mix0.5,82,,10409.28125,0.4296875,485.42868915200233,1348461,,
v2,a1_gkd_mix0.5,83,,10682.4296875,0.4453125,493.9458553493023,1385382,,
v2,a1_gkd_mix0.5,84,,11111.1875,0.484375,523.1021432578564,1437956,,
v2,a1_gkd_mix0.5,85,,11319.1953125,0.484375,590.5036684572697,1465037,,
v2,a1_gkd_mix0.5,86,,11505.5703125,0.5,559.6242903955281,1490118,,
v2,a1_gkd_mix0.5,87,,9982.3828125,0.390625,456.0862260200083,1295751,,
v2,a1_gkd_mix0.5,88,,11070.2265625,0.453125,486.64919601008296,1434664,,
v2,a1_gkd_mix0.5,89,,10511.4296875,0.4609375,511.7179918959737,1362543,,
v2,a1_gkd_mix0.5,90,,11137.609375,0.4921875,526.8992258124053,1441798,,
v2,a1_gkd_mix0.5,91,,12293.5546875,0.6015625,614.2459996975958,1590970,,
v2,a1_gkd_mix0.5,92,,11581.2265625,0.546875,675.3949667476118,1500920,,
v2,a1_gkd_mix0.5,93,,11780.6640625,0.5625,635.6636577434838,1523867,,
v2,a1_gkd_mix0.5,94,,10440.0234375,0.4453125,483.5258092060685,1353834,,
v2,a1_gkd_mix0.5,95,,11304.84375,0.53125,585.2424676083028,1463969,,
v2,a1_gkd_mix0.5,96,,11328.2890625,0.5078125,553.7006796523929,1467117,,
v2,a1_gkd_mix0.5,97,,12244.6015625,0.5859375,614.0899968743324,1584520,,
v2,a1_gkd_mix0.5,98,,11662.75,0.5390625,562.3535656295717,1509825,,
v2,a1_gkd_mix0.5,99,,11230.1171875,0.5234375,567.29740864411,1454789,,
v2,a1_gkd_mix0.5,100,0.382,11725.640625,0.546875,695.7018678747118,1516505,,
v2,a1_gkd_mix0.5,101,,11997.2421875,0.5703125,640.8481433317065,1551836,,
v2,a1_gkd_mix0.5,102,,10961.78125,0.484375,533.6845106631517,1419944,,
v2,a1_gkd_mix0.5,103,,12178.328125,0.5859375,620.4797365814447,1574595,,
v2,a1_gkd_mix0.5,104,,11836.2109375,0.578125,620.8872821927071,1531065,,
v2,a1_gkd_mix0.5,105,,11148.9296875,0.4765625,522.2714193239808,1443768,,
v2,a1_gkd_mix0.5,106,,11231.7578125,0.5078125,556.8301574327052,1455347,,
v2,a1_gkd_mix0.5,107,,12407.1015625,0.59375,671.8436947390437,1604617,,
v2,a1_gkd_mix0.5,108,,11451.1328125,0.5390625,573.6826440356672,1481516,,
v2,a1_gkd_mix0.5,109,,12071.2265625,0.59375,655.8505237065256,1561214,,
v2,a1_gkd_mix0.5,110,,10754.28125,0.46875,494.7374490015209,1392920,,
v2,a1_gkd_mix0.5,111,,11427.5234375,0.5390625,572.8634432703257,1480176,,
v2,a1_gkd_mix0.5,112,,10975.3203125,0.4609375,513.9639585651457,1422515,,
v2,a1_gkd_mix0.5,113,,11583.3671875,0.53125,579.8749024607241,1499988,,
v2,a1_gkd_mix0.5,114,,11525.7421875,0.53125,578.3067544177175,1490797,,
v2,a1_gkd_mix0.5,115,,11478.2109375,0.53125,573.228044077754,1485431,,
v2,a1_gkd_mix0.5,116,,11489.0390625,0.515625,572.8934417366982,1488732,,
v2,a1_gkd_mix0.5,117,,11935.421875,0.5859375,615.3686176836491,1543872,,
v2,a1_gkd_mix0.5,118,,11422.7421875,0.4921875,542.278102338314,1479406,,
v2,a1_gkd_mix0.5,119,,12151.6953125,0.5546875,606.0944618433714,1570951,,
v2,a1_gkd_mix0.5,120,,11719.4453125,0.5390625,577.7067989856005,1516255,,
v2,a1_gkd_mix0.5,121,,11835.21875,0.5546875,619.901623904705,1531663,,
v2,a1_gkd_mix0.5,122,,10993.171875,0.484375,546.1863273791969,1423782,,
v2,a1_gkd_mix0.5,123,,10773.1328125,0.484375,521.3886137418449,1394720,,
v2,a1_gkd_mix0.5,124,,10759.28125,0.4765625,471.76045065000653,1392639,,
v2,a1_gkd_mix0.5,125,0.324,11720.8203125,0.5390625,614.6920264288783,1517312,,
v2,a1_gkd_mix0.5,126,,11721.1640625,0.5546875,578.163779437542,1516119,,
v2,a1_gkd_mix0.5,127,,12099.1171875,0.59375,621.8838871382177,1566570,,
v2,a1_gkd_mix0.5,128,,12299.125,0.5859375,610.5454224012792,1593241,,
v2,a1_gkd_mix0.5,129,,11717.328125,0.5546875,593.4102975800633,1517281,,
v2,a1_gkd_mix0.5,130,,11674.0703125,0.5625,563.539296887815,1513220,,
v2,a1_gkd_mix0.5,131,,11841.3828125,0.5546875,584.1868072226644,1535047,,
v2,a1_gkd_mix0.5,132,,11393.3359375,0.4921875,540.5491722933948,1475408,,
v2,a1_gkd_mix0.5,133,,12500.1484375,0.625,648.3018751628697,1616584,,
v2,a1_gkd_mix0.5,134,,11390.3984375,0.5,529.5801641605794,1473868,,
v2,a1_gkd_mix0.5,135,,11273.7578125,0.5,490.20507330074906,1457811,,
v2,a1_gkd_mix0.5,136,,11012.59375,0.46875,536.9687826745212,1426736,,
v2,a1_gkd_mix0.5,137,,11615.1953125,0.5625,602.6669970788062,1503280,,
v2,a1_gkd_mix0.5,138,,10845.75,0.46875,522.8691575974226,1404389,,
v2,a1_gkd_mix0.5,139,,11804.6953125,0.5625,602.6022125780582,1527953,,
v2,a1_gkd_mix0.5,140,,11045.171875,0.5,558.4115345999599,1431008,,
v2,a1_gkd_mix0.5,141,,12908.0859375,0.6328125,659.5371086969972,1668858,,
v2,a1_gkd_mix0.5,142,,12581.5,0.6171875,637.4954456835985,1625873,,
v2,a1_gkd_mix0.5,143,,11226.484375,0.5078125,529.7929268144071,1453990,,
