wave,arm,step,val_acc,resp_len,clip_ratio
corr,d2_selectkd,88,,10415.9453125,0.234375
corr,d2_selectkd,89,,9284.5625,0.203125
corr,d2_selectkd,90,,9506.171875,0.1796875
corr,d2_selectkd,91,,9678.1171875,0.1796875
corr,d2_selectkd,92,,10128.1875,0.265625
corr,d2_selectkd,93,,9377.7421875,0.140625
corr,d2_selectkd,94,,10013.3515625,0.21875
corr,d2_selectkd,95,,9627.53125,0.1953125
corr,d2_selectkd,96,,9450.9765625,0.125
corr,d2_selectkd,97,,9266.0390625,0.140625
corr,d2_selectkd,98,,9529.25,0.1875
corr,d2_selectkd,99,,9794.59375,0.1875
corr,d2_selectkd,100,0.588,9022.7734375,0.125
corr,d2_selectkd,101,,9419.5546875,0.1640625
corr,d2_selectkd,102,,9991.7109375,0.203125
corr,d2_selectkd,103,,9880.8828125,0.1875
corr,d2_selectkd,104,,9396.1015625,0.140625
corr,d2_selectkd,105,,9267.6875,0.109375
corr,d2_selectkd,106,,9492.3984375,0.1640625
corr,d2_selectkd,107,,8944.9609375,0.09375
corr,d2_selectkd,108,,9174.984375,0.1015625
corr,d2_selectkd,109,,9367.2734375,0.1328125
corr,d2_selectkd,110,,9637.765625,0.171875
corr,d2_selectkd,111,,8837.203125,0.1015625
corr,d2_selectkd,112,,9302.875,0.1171875
corr,d2_selectkd,113,,9867.296875,0.1875
corr,d2_selectkd,114,,9349.8046875,0.1328125
corr,d3_teachability,1,,959.0859375,0.0078125
corr,d3_teachability,2,,1116.4765625,0.0078125
corr,d3_teachability,3,,1264.890625,0.0234375
corr,d3_teachability,4,,1183.7265625,0.015625
corr,d3_teachability,5,,1232.8125,0.0234375
corr,d3_teachability,6,,1439.5078125,0.015625
corr,d3_teachability,7,,1315.4375,0.015625
corr,d3_teachability,8,,1424.5625,0.0078125
corr,d3_teachability,9,,1489.796875,0.0078125
corr,d3_teachability,10,,1474.3359375,0.03125
corr,d3_teachability,11,,1191.9453125,0.015625
corr,d3_teachability,12,,1150.859375,0.0234375
corr,d3_teachability,13,,1422.7890625,0.0234375
corr,d3_teachability,14,,1188.75,0.0078125
corr,d3_teachability,15,,1481.6875,0.015625
corr,d3_teachability,16,,1817.015625,0.0390625
corr,d3_teachability,17,,1187.3515625,0.015625
corr,d3_teachability,18,,1113.125,0.0078125
corr,d3_teachability,19,,1498.140625,0.015625
corr,d3_teachability,20,,1187.2421875,0.0078125
corr,d3_teachability,21,,931.7578125,0.0078125
corr,d3_teachability,22,,1720.7265625,0.015625
corr,d3_teachability,23,,1642.84375,0.0078125
corr,d3_teachability,24,,1642.5546875,0.0078125
corr,d3_teachability,25,0.586,1260.9921875,0.0078125
corr,d3_teachability,26,,1685.296875,0.015625
corr,d3_teachability,27,,1329.5078125,0.0078125
corr,d3_teachability,28,,1893.9921875,0.0234375
corr,d3_teachability,29,,1806.890625,0.0078125
corr,d3_teachability,30,,1191.078125,0.0078125
corr,d3_teachability,31,,1456.109375,0.0078125
corr,d3_teachability,32,,1512.90625,0.0078125
corr,d3_teachability,33,,1408.640625,0.0078125
corr,d3_teachability,34,,1591.0390625,0.015625
corr,d3_teachability,35,,1636.34375,0.0078125
corr,d3_teachability,36,,2514.9375,0.0390625
corr,d3_teachability,37,,2467.578125,0.0078125
corr,d3_teachability,38,,2273.2734375,0.015625
corr,d3_teachability,39,,2996.53125,0.0234375
corr,d3_teachability,40,,3102.546875,0.03125
corr,d3_teachability,41,,3185,0.046875
corr,d3_teachability,42,,4356.171875,0.09375
corr,d3_teachability,43,,4004.4609375,0.03125
corr,d3_teachability,44,,5014.1640625,0.0859375
corr,d3_teachability,45,,4005.6953125,0.0546875
corr,d3_teachability,46,,4318.1171875,0.1015625
corr,d3_teachability,47,,4812.3203125,0.0703125
corr,d3_teachability,48,,4014.3828125,0.0625
corr,d3_teachability,49,,4500.1171875,0.078125
corr,d3_teachability,50,0.62,5341.703125,0.109375
corr,d3_teachability,51,,4604.984375,0.0625
corr,d3_teachability,52,,3969.703125,0.078125
corr,d3_teachability,53,,5132.0703125,0.0703125
corr,d3_teachability,54,,4478.5,0.078125
corr,d3_teachability,55,,3807.515625,0.0234375
corr,d3_teachability,56,,3666.3125,0.046875
corr,d3_teachability,57,,3326.8984375,0.03125
corr,d3_teachability,58,,3090.5703125,0.0234375
corr,d3_teachability,59,,3576.7578125,0.015625
corr,d3_teachability,60,,4167.28125,0.0625
corr,d3_teachability,61,,4533.890625,0.0546875
corr,d3_teachability,62,,4313.9296875,0.0234375
corr,d3_teachability,63,,4550.828125,0.0625
corr,d3_teachability,64,,4966.2890625,0.0546875
corr,d3_teachability,65,,5195.171875,0.1015625
corr,d3_teachability,66,,5517.84375,0.09375
corr,d3_teachability,67,,7072.3515625,0.171875
corr,d3_teachability,68,,7051.046875,0.1796875
corr,d3_teachability,69,,9331.3671875,0.296875
corr,d3_teachability,70,,8410.28125,0.2578125
corr,d3_teachability,71,,10846.9375,0.4375
corr,d3_teachability,72,,10475.9765625,0.4375
corr,d3_teachability,73,,10665.8203125,0.46875
corr,d3_teachability,74,,11644.515625,0.546875
corr,d3_teachability,75,0.552,12542.1015625,0.609375
corr,d3_teachability,76,,12524.109375,0.6640625
corr,d3_teachability,77,,13184.890625,0.671875
corr,d3_teachability,78,,12733.390625,0.65625
corr,d3_teachability,79,,13591.671875,0.671875
corr,d3_teachability,80,,12710.75,0.609375
corr,d3_teachability,81,,12874.1640625,0.6015625
corr,d3_teachability,82,,13378.015625,0.6171875
corr,d3_teachability,83,,13178.6328125,0.59375
corr,d3_teachability,84,,12426.6640625,0.5625
corr,d3_teachability,85,,12787.2421875,0.578125
corr,d3_teachability,86,,12589.7578125,0.515625
corr,d3_teachability,87,,10978.2578125,0.34375
corr,d3_teachability,88,,11164.7734375,0.359375
corr,d3_teachability,89,,10502.6796875,0.28125
corr,d3_teachability,90,,10498.1953125,0.328125
corr,d3_teachability,91,,9411.2734375,0.1953125
corr,d3_teachability,92,,8128.0234375,0.109375
corr,d3_teachability,93,,7899.5390625,0.109375
corr,d3_teachability,94,,8403.796875,0.078125
corr,d3_teachability,95,,7955.421875,0.0859375
corr,d3_teachability,96,,7836.2265625,0.078125
corr,d3_teachability,97,,8041.0625,0.09375
corr,d3_teachability,98,,7759.515625,0.0703125
corr,d3_teachability,99,,7870.203125,0.0546875
corr,d3_teachability,100,0.534,8014.5703125,0.0859375
corr,d3_teachability,101,,8505.65625,0.078125
corr,d3_teachability,102,,9242.2890625,0.15625
corr,d3_teachability,103,,9429.7265625,0.140625
corr,d3_teachability,104,,10033.4140625,0.171875
corr,d3_teachability,105,,10469.2890625,0.1640625
corr,d3_teachability,106,,11093.4765625,0.203125
corr,d3_teachability,107,,10492.3671875,0.2265625
corr,d3_teachability,108,,11582.8046875,0.2734375
corr,d3_teachability,109,,10583.5234375,0.1875
corr,d3_teachability,110,,11195.8828125,0.234375
corr,d3_teachability,111,,10957.5,0.21875
corr,d3_teachability,112,,10764.046875,0.1640625
corr,d3_teachability,113,,10924.1875,0.1796875
corr,d3_teachability,114,,10460.703125,0.15625
corr,d3_teachability,115,,9666.8203125,0.109375
corr,d3_teachability,116,,10139.4140625,0.125
corr,d3_teachability,117,,9471.9765625,0.09375
corr,d3_teachability,118,,9056.3828125,0.09375
corr,d3_teachability,119,,9761.15625,0.1015625
corr,d3_teachability,120,,9017.8515625,0.09375
corr,d3_teachability,121,,8484.0859375,0.0234375
corr,d3_teachability,122,,8977.53125,0.078125
corr,d3_teachability,123,,8629.25,0.0390625
corr,d3_teachability,124,,9195.078125,0.0625
corr,d3_teachability,125,0.526,8734.3515625,0.0390625
corr,d3_teachability,126,,9519.2734375,0.09375
corr,d3_teachability,127,,9577.796875,0.0625
corr,d3_teachability,128,,9954.3671875,0.078125
corr,d3_teachability,129,,9794.2109375,0.0625
corr,d3_teachability,130,,9990.1171875,0.078125
corr,d3_teachability,131,,9622.1953125,0.03125
corr,d3_teachability,132,,9859.375,0.046875
corr,d3_teachability,133,,9859.9921875,0.078125
corr,d3_teachability,134,,9922.8203125,0.125
corr,d3_teachability,135,,9600.78125,0.0703125
corr,d3_teachability,136,,9682.0546875,0.0703125
corr,d3_teachability,137,,9448.7890625,0.0390625
corr,d3_teachability,138,,8914.875,0.015625
corr,d3_teachability,139,,9325.40625,0.0625
corr,e2_set_coverage_a0,1,,979.7265625,0.0078125
corr,e2_set_coverage_a0,2,,1040.03125,0.0078125
corr,e2_set_coverage_a0,3,,1340.6796875,0.0234375
corr,e2_set_coverage_a0,4,,1168.0859375,0.0234375
corr,e2_set_coverage_a0,5,,825.5078125,0.0078125
corr,e2_set_coverage_a0,6,,1225.3359375,0.03125
corr,e2_set_coverage_a0,7,,937.6796875,0.0078125
corr,e2_set_coverage_a0,8,,1084.5703125,0.0234375
corr,e2_set_coverage_a0,9,,1116.09375,0.0078125
corr,e2_set_coverage_a0,10,,696.9375,0.0078125
corr,e2_set_coverage_a0,11,,771.2265625,0.0078125
corr,e2_set_coverage_a0,12,,819.7734375,0.0078125
corr,e2_set_coverage_a0,13,,1099.953125,0.0078125
corr,e2_set_coverage_a0,14,,1138.6015625,0.015625
corr,e2_set_coverage_a0,15,,1109.5859375,0.0078125
corr,e2_set_coverage_a0,16,,861.640625,0.0078125
corr,e2_set_coverage_a0,17,,1206.4609375,0.0078125
corr,e2_set_coverage_a0,18,,1128.21875,0.0078125
corr,e2_set_coverage_a0,19,,1267.1796875,0.0078125
corr,e2_set_coverage_a0,20,,1199.6640625,0.0078125
corr,e2_set_coverage_a0,21,,1287.1640625,0.0078125
corr,e2_set_coverage_a0,22,,1414.359375,0.0078125
corr,e2_set_coverage_a0,23,,1261.7421875,0.0078125
corr,e2_set_coverage_a0,24,,1320.21875,0.0078125
corr,e2_set_coverage_a0,25,0.596,1330.2421875,0.0078125
corr,e2_set_coverage_a0,26,,1520.984375,0.0078125
corr,e2_set_coverage_a0,27,,1829.78125,0.0078125
corr,e2_set_coverage_a0,28,,1475.7109375,0.0078125
corr,e2_set_coverage_a0,29,,1162.453125,0.0078125
corr,e2_set_coverage_a0,30,,1424.2421875,0.0078125
corr,e2_set_coverage_a0,31,,1986.28125,0.0234375
corr,e2_set_coverage_a0,32,,2313.15625,0.0078125
corr,e2_set_coverage_a0,33,,2618.6796875,0.0078125
corr,e2_set_coverage_a0,34,,3201.2578125,0.0078125
corr,e2_set_coverage_a0,35,,3621.8046875,0.0234375
corr,e2_set_coverage_a0,36,,4459.796875,0.0546875
corr,e2_set_coverage_a0,37,,5456.953125,0.0546875
corr,e2_set_coverage_a0,38,,6394.3984375,0.125
corr,e2_set_coverage_a0,39,,5536.9296875,0.1015625
corr,e2_set_coverage_a0,40,,7082.515625,0.109375
corr,e2_set_coverage_a0,41,,7731.15625,0.1484375
corr,e2_set_coverage_a0,42,,7437.21875,0.1328125
corr,e2_set_coverage_a0,43,,7400.0390625,0.1015625
corr,e2_set_coverage_a0,44,,7868.71875,0.15625
corr,e2_set_coverage_a0,45,,8683.0234375,0.1640625
corr,e2_set_coverage_a0,46,,8636.3671875,0.2109375
corr,e2_set_coverage_a0,47,,9317.921875,0.21875
corr,e2_set_coverage_a0,48,,9339.5859375,0.1484375
corr,e2_set_coverage_a0,49,,9359.3515625,0.203125
corr,e2_set_coverage_a0,50,0.608,10004.09375,0.2578125
corr,e2_set_coverage_a0,51,,9815.1875,0.2421875
corr,e2_set_coverage_a0,52,,10367.5078125,0.296875
corr,e2_set_coverage_a0,53,,10267.1875,0.3046875
corr,e2_set_coverage_a0,54,,11776.46875,0.3125
corr,e2_set_coverage_a0,55,,11027.234375,0.296875
corr,e2_set_coverage_a0,56,,11058.9921875,0.34375
corr,e2_set_coverage_a0,57,,11255.9140625,0.3203125
corr,e2_set_coverage_a0,58,,10466.6640625,0.3125
corr,e2_set_coverage_a0,59,,10855.5546875,0.375
corr,e2_set_coverage_a0,60,,11833.765625,0.390625
corr,e2_set_coverage_a0,61,,11942.515625,0.3984375
corr,e2_set_coverage_a0,62,,11486.34375,0.3671875
corr,e2_set_coverage_a0,63,,11844.546875,0.3515625
corr,e2_set_coverage_a0,64,,12320.15625,0.4140625
corr,e2_set_coverage_a0,65,,11036.0390625,0.3515625
corr,e2_set_coverage_a0,66,,11496.046875,0.328125
corr,e2_set_coverage_a0,67,,11967.5625,0.421875
corr,e2_set_coverage_a0,68,,12073.796875,0.4453125
corr,e2_set_coverage_a0,69,,12364.6328125,0.4609375
corr,e2_set_coverage_a0,70,,11777.5390625,0.4375
corr,e2_set_coverage_a0,71,,12598.796875,0.5078125
corr,e2_set_coverage_a0,72,,12461.5078125,0.46875
corr,e2_set_coverage_a0,73,,12314.671875,0.4453125
corr,e2_set_coverage_a0,74,,12485.7265625,0.5078125
corr,e2_set_coverage_a0,75,0.566,12148.890625,0.40625
corr,e2_set_coverage_a0,76,,13013.078125,0.5
corr,e2_set_coverage_a0,77,,12512.578125,0.53125
corr,e2_set_coverage_a0,78,,11663.71875,0.4609375
corr,e2_set_coverage_a0,79,,12459.7265625,0.453125
corr,e2_set_coverage_a0,80,,12738.8203125,0.5703125
corr,e2_set_coverage_a0,81,,12640.3125,0.4921875
corr,e2_set_coverage_a0,82,,13122.8359375,0.515625
corr,e2_set_coverage_a0,83,,12850.2578125,0.578125
corr,e2_set_coverage_a0,84,,13064.234375,0.546875
corr,e2_set_coverage_a0,85,,12780.5546875,0.53125
corr,e2_set_coverage_a0,86,,12554.3125,0.53125
corr,e2_set_coverage_a0,87,,12463.5859375,0.4609375
corr,e2_set_coverage_a0,88,,13556.65625,0.5625
corr,e2_set_coverage_a0,89,,11776.9609375,0.4453125
corr,e2_set_coverage_a0,90,,13703.6484375,0.5703125
corr,e2_set_coverage_a0,91,,13004.3046875,0.5546875
corr,e2_set_coverage_a0,92,,12468.9140625,0.5703125
corr,e2_set_coverage_a0,93,,12264.75,0.4765625
corr,e2_set_coverage_a0,94,,12596.859375,0.5390625
corr,e2_set_coverage_a0,95,,13817.8828125,0.65625
corr,e2_set_coverage_a0,96,,12958.9296875,0.4921875
corr,e2_set_coverage_a0,97,,13268.2734375,0.5234375
corr,e2_set_coverage_a0,98,,13056.140625,0.53125
corr,e2_set_coverage_a0,99,,12858.25,0.5546875
corr,e2_set_coverage_a0,100,0.576,14305.875,0.75
corr,e2_set_coverage_a0,101,,13180.7890625,0.609375
corr,e2_set_coverage_a0,102,,13721.453125,0.6015625
corr,e2_set_coverage_a0,103,,13744.5546875,0.6640625
corr,e2_set_coverage_a0,104,,13389.53125,0.65625
corr,f1_soft_log,1,,1261.7578125,0.0234375
corr,f1_soft_log,2,,1509.96875,0.0234375
corr,f1_soft_log,3,,1309.609375,0.015625
corr,f1_soft_log,4,,1593.5703125,0.0234375
corr,f1_soft_log,5,,1206.8046875,0.0078125
corr,f1_soft_log,6,,1030.5,0.0078125
corr,f1_soft_log,7,,1220.078125,0.0078125
corr,f1_soft_log,8,,1460.015625,0.0234375
corr,f1_soft_log,9,,1067.390625,0.0078125
corr,f1_soft_log,10,,1181.2109375,0.015625
corr,f1_soft_log,11,,1077.859375,0.0078125
corr,f1_soft_log,12,,1072.9140625,0.0078125
corr,f1_soft_log,13,,1518.4609375,0.0390625
corr,f1_soft_log,14,,1158.2734375,0.0078125
corr,f1_soft_log,15,,1206.8359375,0.0078125
corr,f1_soft_log,16,,1505.84375,0.0234375
corr,f1_soft_log,17,,1531.0703125,0.0078125
corr,f1_soft_log,18,,1351.6484375,0.0078125
corr,f1_soft_log,19,,1285.5625,0.0078125
corr,f1_soft_log,20,,1289.65625,0.0078125
corr,f1_soft_log,21,,1562.3125,0.015625
corr,f1_soft_log,22,,1374.6328125,0.0078125
corr,f1_soft_log,23,,1274.25,0.0078125
corr,f1_soft_log,24,,1313.1640625,0.0078125
corr,f1_soft_log,25,0.618,1372.390625,0.0078125
corr,f1_soft_log,26,,1617.5703125,0.015625
corr,f1_soft_log,27,,1399.6484375,0.0078125
corr,f1_soft_log,28,,1826.6953125,0.0078125
corr,f1_soft_log,29,,1540.734375,0.015625
corr,f1_soft_log,30,,1874.4140625,0.0078125
corr,f1_soft_log,31,,2205.4453125,0.015625
corr,f1_soft_log,32,,2360.28125,0.0078125
corr,f1_soft_log,33,,3538.9375,0.046875
corr,f1_soft_log,34,,4785.6875,0.0859375
corr,f1_soft_log,35,,5274.8046875,0.140625
corr,f1_soft_log,36,,6338.296875,0.203125
corr,f1_soft_log,37,,7399.328125,0.2109375
corr,f1_soft_log,38,,7307.453125,0.265625
corr,f1_soft_log,39,,8664.4453125,0.328125
corr,f1_soft_log,40,,10539.328125,0.421875
corr,f1_soft_log,41,,9261.3125,0.3828125
corr,f1_soft_log,42,,10784.984375,0.5
corr,f1_soft_log,43,,10228.3203125,0.4140625
corr,f1_soft_log,44,,11182.0546875,0.5234375
corr,f1_soft_log,45,,11854.0078125,0.5625
corr,f1_soft_log,46,,11746.40625,0.5625
corr,f1_soft_log,47,,11625.515625,0.546875
corr,f1_soft_log,48,,12852.578125,0.6328125
corr,f1_soft_log,49,,11775.09375,0.5625
corr,f1_soft_log,50,0.618,11009.578125,0.5078125
corr,f1_soft_log,51,,10680.921875,0.4765625
corr,f1_soft_log,52,,10694.59375,0.484375
corr,f1_soft_log,53,,10937.171875,0.46875
corr,f1_soft_log,54,,9583.53125,0.3359375
corr,f1_soft_log,55,,11724.0546875,0.484375
corr,f1_soft_log,56,,9751.0625,0.375
corr,f1_soft_log,57,,10268.640625,0.3671875
corr,f1_soft_log,58,,9359.28125,0.2890625
corr,f1_soft_log,59,,8977.1640625,0.3125
corr,f1_soft_log,60,,8955.1640625,0.2734375
corr,f1_soft_log,61,,7973.0546875,0.1953125
corr,f1_soft_log,62,,8763.890625,0.2109375
corr,f1_soft_log,63,,8846.234375,0.21875
corr,f1_soft_log,64,,8398.09375,0.171875
corr,f1_soft_log,65,,9606.8515625,0.28125
corr,f1_soft_log,66,,8784.9765625,0.1953125
corr,f1_soft_log,67,,8156.796875,0.1484375
corr,f1_soft_log,68,,9004.34375,0.140625
corr,f1_soft_log,69,,9951.3515625,0.2265625
corr,f1_soft_log,70,,9513.125,0.203125
corr,f1_soft_log,71,,9693.796875,0.2109375
corr,f1_soft_log,72,,9050,0.171875
corr,f1_soft_log,73,,9765.0859375,0.1875
corr,f1_soft_log,74,,9853.1796875,0.1875
corr,f1_soft_log,75,0.6,9573.5390625,0.1875
corr,f1_soft_log,76,,9378.171875,0.171875
corr,f1_soft_log,77,,8366.015625,0.078125
corr,f1_soft_log,78,,8889.796875,0.0625
corr,f1_soft_log,79,,8607.390625,0.0625
corr,f1_soft_log,80,,8576.84375,0.0859375
corr,f1_soft_log,81,,8573.203125,0.1015625
corr,f1_soft_log,82,,8821.875,0.1015625
corr,f1_soft_log,83,,8407.1484375,0.0390625
corr,f1_soft_log,84,,8843.6875,0.09375
corr,f1_soft_log,85,,9447.1328125,0.0625
corr,f1_soft_log,86,,9795.625,0.1171875
corr,f1_soft_log,87,,9729.6796875,0.109375
corr,f1_soft_log,88,,9850.9140625,0.109375
corr,f1_soft_log,89,,9551.34375,0.1328125
corr,f1_soft_log,90,,9911.2109375,0.109375
corr,f2_hard_clip,1,,1456.796875,0.03125
corr,f2_hard_clip,2,,1540.65625,0.0078125
corr,f2_hard_clip,3,,1594.015625,0.046875
corr,f2_hard_clip,4,,866.2890625,0.0078125
corr,f2_hard_clip,5,,1132.2890625,0.0078125
corr,f2_hard_clip,6,,1303.9140625,0.015625
corr,f2_hard_clip,7,,1633.9765625,0.015625
corr,f2_hard_clip,8,,1398.453125,0.0078125
corr,f2_hard_clip,9,,1699.5,0.03125
corr,f2_hard_clip,10,,838.828125,0.0078125
corr,f2_hard_clip,11,,1048.078125,0.0078125
corr,f2_hard_clip,12,,1463.296875,0.0078125
corr,f2_hard_clip,13,,1078.390625,0.0078125
corr,f2_hard_clip,14,,1248.0546875,0.0078125
corr,f2_hard_clip,15,,1244.25,0.0078125
corr,f2_hard_clip,16,,1899.1640625,0.0390625
corr,f2_hard_clip,17,,1609.296875,0.0078125
corr,f2_hard_clip,18,,1007.6015625,0.0078125
corr,f2_hard_clip,19,,1429.890625,0.0078125
corr,f2_hard_clip,20,,1296.140625,0.0078125
corr,f2_hard_clip,21,,1533.5390625,0.015625
corr,f2_hard_clip,22,,1138.21875,0.0078125
corr,f2_hard_clip,23,,1467.109375,0.0078125
corr,f2_hard_clip,24,,1457.5703125,0.0078125
corr,f2_hard_clip,25,0.626,1374.5234375,0.0078125
corr,f2_hard_clip,26,,1481.0078125,0.0078125
corr,f2_hard_clip,27,,1759.5390625,0.0078125
corr,f2_hard_clip,28,,2149.6171875,0.015625
corr,f2_hard_clip,29,,1966.7578125,0.0078125
corr,f2_hard_clip,30,,2662.3125,0.015625
corr,f2_hard_clip,31,,2593.9453125,0.015625
corr,f2_hard_clip,32,,3423.5390625,0.046875
corr,f2_hard_clip,33,,4043.0078125,0.0625
corr,f2_hard_clip,34,,5612.34375,0.140625
corr,f2_hard_clip,35,,6647.3125,0.21875
corr,f2_hard_clip,36,,8041.6328125,0.2421875
corr,f2_hard_clip,37,,8557.09375,0.2890625
corr,f2_hard_clip,38,,8790.03125,0.3671875
corr,f2_hard_clip,39,,10113.0078125,0.453125
corr,f2_hard_clip,40,,11116.1484375,0.46875
corr,f2_hard_clip,41,,11117.6015625,0.484375
corr,f2_hard_clip,42,,11376.6796875,0.5703125
corr,f2_hard_clip,43,,11504.96875,0.578125
corr,f2_hard_clip,44,,12411.796875,0.59375
corr,f2_hard_clip,45,,12721.3515625,0.6796875
corr,f2_hard_clip,46,,11975.3515625,0.6484375
corr,f2_hard_clip,47,,13297.4453125,0.703125
corr,f2_hard_clip,48,,12641.3125,0.6484375
corr,f2_hard_clip,49,,11872.8359375,0.59375
corr,f2_hard_clip,50,0.592,12531.8359375,0.6328125
corr,f2_hard_clip,51,,11706.6640625,0.546875
corr,f2_hard_clip,52,,12355.859375,0.640625
corr,f2_hard_clip,53,,12241.9453125,0.59375
corr,f2_hard_clip,54,,11465.4453125,0.53125
corr,f2_hard_clip,55,,11387.0703125,0.5390625
corr,f2_hard_clip,56,,10409.59375,0.4609375
corr,f2_hard_clip,57,,10890.21875,0.4765625
corr,f2_hard_clip,58,,9256.8984375,0.359375
corr,f2_hard_clip,59,,9812.390625,0.3671875
corr,f2_hard_clip,60,,9153.3359375,0.3203125
corr,f2_hard_clip,61,,9685.3828125,0.3515625
corr,f2_hard_clip,62,,9990.5078125,0.3828125
corr,f2_hard_clip,63,,9404.84375,0.28125
corr,f2_hard_clip,64,,10124.3828125,0.3203125
corr,f2_hard_clip,65,,10237.7421875,0.3515625
corr,f2_hard_clip,66,,10598.6015625,0.40625
corr,f2_hard_clip,67,,10713.09375,0.3359375
corr,f2_hard_clip,68,,10239.75,0.3203125
corr,f2_hard_clip,69,,10829.53125,0.34375
corr,f2_hard_clip,70,,10185.375,0.3046875
corr,f2_hard_clip,71,,9979.078125,0.2421875
corr,f2_hard_clip,72,,10050.859375,0.265625
corr,f2_hard_clip,73,,9488.203125,0.21875
corr,f2_hard_clip,74,,9566.359375,0.1953125
corr,f2_hard_clip,75,0.608,8976.0703125,0.1953125
corr,f2_hard_clip,76,,9083.2109375,0.1796875
corr,f2_hard_clip,77,,8646.609375,0.1484375
corr,f2_hard_clip,78,,9238.8046875,0.203125
corr,f2_hard_clip,79,,8502.203125,0.0703125
corr,f2_hard_clip,80,,8936.28125,0.15625
corr,f2_hard_clip,81,,9314.9453125,0.1484375
corr,f2_hard_clip,82,,9604.0625,0.1484375
corr,f2_hard_clip,83,,9263.65625,0.1171875
corr,f2_hard_clip,84,,10132.0390625,0.1875
corr,f2_hard_clip,85,,10213.2109375,0.234375
corr,f2_hard_clip,86,,10534.9921875,0.1953125
corr,f2_hard_clip,87,,9979.9140625,0.140625
corr,f2_hard_clip,88,,10311.8125,0.1875
corr,f2_hard_clip,89,,9491.9140625,0.1171875
corr,f3_power,1,,1578.4296875,0.03125
corr,f3_power,2,,1210.203125,0.0078125
corr,f3_power,3,,1235.7421875,0.015625
corr,f3_power,4,,1088.1328125,0.015625
corr,f3_power,5,,1076.4765625,0.0078125
corr,f3_power,6,,1239.671875,0.015625
corr,f3_power,7,,1733.7890625,0.0390625
corr,f3_power,8,,1298.546875,0.0078125
corr,f3_power,9,,1833.65625,0.0234375
